RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.278703667,32,0,0.788538427,2250,7,0,2,0,1
0.009559618,47,0,0.23159605,8000,8,0,1,0,1
0.079043722,80,1,0.5956011,4000,8,0,2,0,1
0.111826378,50,0,0.154754762,26667,17,0,2,0,2
0.508885626,47,0,0.395657763,7000,9,0,2,0,2
0.146681151,66,0,0.131964809,5796,8,0,1,0,1
0,54,0,0.121969508,4000,11,0,0,0,0
0.010159187,64,2,2804,5400,11,0,1,0,0
0.912054397,54,1,0.235659501,18513,8,0,2,0,2
0.668744375,34,0,0.233153369,5000,7,0,0,0,0
0.000501721,83,0,0.349863335,5121,15,0,1,1,0
0,63,0,0,1500,2,0,0,0,0
0.011498563,77,0,0.001998002,1000,1,0,0,0,0
0.010307296,81,0,218,5400,2,0,0,0,0
0.807172946,55,5,0.332384699,11946,14,0,3,0,1
0.812596006,43,2,0.334195898,10433,7,0,2,0,2
0.011986243,77,0,0.010284245,7000,21,0,0,0,0
0.066437642,64,0,0.121219695,4000,6,0,0,0,0
0.754844613,52,2,0.365646774,3300,11,0,0,0,0
0,89,0,0,5000,9,0,0,0,0
0.637792505,37,0,0.459908018,5000,9,0,1,0,2
0.930559308,37,3,0.213664748,8166,7,0,0,0,1
0.038968381,77,0,0.079040091,10500,19,0,1,0,0
0.767308173,53,0,281,5400,2,0,0,0,0
0.391721656,41,0,0.199046301,6500,3,0,1,0,1
0.561325849,40,0,0.13644706,15800,4,0,1,0,0
0.218912962,53,1,2292,5400,10,0,2,0,0
0.919306342,45,0,0.728184991,4583,11,0,1,0,0
0.027102089,46,0,0.280879954,19000,9,0,2,0,1
0.310074139,47,4,0.22622108,3500,9,0,1,0,1
0.026697609,63,1,1579,5400,7,0,1,0,3
0.9999999,45,0,0.150339864,2500,1,0,1,0,0
0.141923973,58,0,0.400752953,7702,7,0,2,0,1
0.994244168,40,2,1587,5400,5,0,1,0,0
0.11456071,70,0,2763,5400,8,0,2,0,0
0.152442139,31,0,0.077540631,5106,6,0,0,0,1
0,62,0,1544,5400,6,0,1,0,1
0.447639199,66,0,0.182636227,6000,5,0,1,0,0
0.9999999,75,0,0.110406196,12136,2,0,2,0,0
0.760359106,77,0,0.501679261,9527,12,0,2,0,0
0.099171612,63,0,1816,5400,13,0,2,0,1
0.498926005,28,0,0.199468085,3383,9,1,0,0,0
0.06593964,50,1,0.852079073,4400,13,0,2,0,0
0.316962636,31,0,0.467207995,1600,11,0,0,0,0
0.888446215,33,0,434,5400,3,0,0,0,0
0.042492403,57,2,0.13304253,2750,6,0,0,0,0
1.00632683,66,2,3206,5400,8,0,1,1,0
0.384931859,59,1,1.32979664,1130,8,0,1,0,0
0.000196558,75,0,0.186320276,4926,13,0,1,0,0
1.199750312,62,2,0.788052987,4000,7,0,2,0,0
0.000277259,48,0,0.400757735,4750,10,0,1,0,2
0.022784089,66,0,0.061338706,4466,6,0,1,0,0
0.9999999,42,0,18,5400,6,0,0,0,0
3.996007984,59,0,0.014746313,4000,7,0,0,0,0
0.9999999,47,0,0.502832389,3000,6,0,2,0,1
0.451936578,31,0,1.02736266,4750,6,1,2,0,0
0.10827798,42,0,0.006715416,6700,2,0,0,0,0
0.706275884,74,0,0.472547255,3332,5,0,0,0,1
0.040860915,66,0,0.157758397,23161,19,0,2,0,0
0.950611049,42,1,0.388216728,1900,5,0,0,0,0
0.030586436,44,0,0.647470506,5000,3,0,1,0,0
0.717976435,28,0,1806,5400,6,0,2,0,0
0.9999999,43,1,0.269614836,2803,3,1,0,0,1
0.9999999,49,0,5370,5400,10,1,3,0,2
0.587179948,45,2,0.528596187,7500,11,0,2,0,3
0.040805297,57,0,0.251523901,3116,3,0,1,0,0
0.18298575,52,0,0.144340339,3948,6,0,0,0,0
0.024305372,63,0,2609,5400,10,0,2,0,0
0.031004744,61,0,0.126772984,13606,6,0,1,0,1
0.04423823,41,0,0.519230769,2183,4,0,2,0,0
0.928786634,42,1,599,5400,3,0,0,0,0
0.011402301,58,0,0.146578872,3492,8,0,0,0,1
0.203796204,31,0,0.003806844,24166,3,0,0,0,0
0.016273647,63,0,0.401742067,11250,7,0,2,0,0
0.003370408,85,0,0.113943028,2000,8,0,0,0,0
0.840705381,47,0,0.376657248,4600,8,0,1,0,1
1.395472703,25,1,516,5400,2,0,0,2,0
0.015026486,61,0,0.10536183,5333,11,0,1,0,2
0,27,0,0,5800,3,0,0,0,0
0.000340904,56,0,0,3500,4,0,0,0,0
0.217992765,42,0,0.421399702,4700,8,0,1,0,3
0.029286486,53,0,3404,5400,15,0,1,0,0
0.052787193,62,0,0.106105164,8500,8,0,1,0,3
0.475504899,53,0,0.50855615,1869,13,1,1,1,0
0.124660113,39,0,0.127543663,6240,7,1,0,0,1
0.530938124,30,0,0.606398172,3500,11,0,2,0,0
0.607738872,58,0,0.869219294,2010,13,0,2,0,0
0,58,0,0,5400,6,0,0,0,0
0.711385435,57,0,1.975211114,3670,17,0,2,0,0
0.340355321,67,0,0.292682927,2500,4,0,0,0,0
0.548545145,28,0,0.235982448,2050,11,0,0,0,0
0.680631937,33,0,0.057983433,3500,4,0,0,0,3
0.61872133,56,0,0.386169548,4800,10,0,0,0,3
1.018600531,47,7,4623,5400,18,0,3,2,2
0.364740237,47,0,0.39182041,7750,12,0,2,0,3
0.692158443,41,0,0.397856343,6250,7,0,1,0,2
0,61,0,0.385973381,14500,5,0,1,0,0
0.033623108,57,0,0.065326075,9000,13,0,0,0,3
0.602957217,54,0,0.414589494,7100,8,0,1,0,2
0.007679846,64,0,0.055973611,9700,10,0,0,0,1
0.015887124,74,0,53,5400,4,0,1,0,0
0.054875126,72,0,139,5400,12,0,0,0,0
0.031871987,68,0,0.374672697,4200,12,0,1,0,0
0.119776045,43,0,0.480313418,5104,6,0,3,0,1
0.0300297,74,0,841,5400,13,0,1,0,0
0.415362137,40,1,0.302224815,12000,10,0,2,0,3
0.172614212,50,0,0.208714872,9500,2,0,1,0,2
0.042454142,71,1,0.251240113,7458,10,0,0,0,0
0.183563287,56,0,0.123495012,2906,8,0,0,0,0
0.031044749,57,1,372,5400,8,0,0,0,0
0.17213466,50,0,0.250366618,7500,7,0,2,0,0
0.140508034,36,0,0.087576035,12000,21,0,0,0,0
0.123421182,63,5,0.322263223,6503,11,0,2,0,0
0.862744066,53,0,0.219733333,3749,8,0,0,0,0
0,89,0,0,5400,3,0,0,0,0
0.077751426,56,2,0.284687216,12100,7,0,2,0,0
0.304384671,59,1,0.360048744,10667,19,0,2,0,0
0.003124721,47,1,0.274306012,7600,7,0,1,2,0
0.041469775,60,0,3373,5400,10,0,2,0,0
0.024848953,58,0,0.203979602,10000,9,0,1,0,1
0.087022331,80,0,277,5400,16,0,0,0,0
0.8180091,43,0,0.348217261,3000,3,0,0,1,3
0.059117635,82,0,22,1,7,0,0,0,0
0,31,1,933,5400,10,0,1,0,0
0.036736899,86,0,9,5400,6,0,0,0,0
0.061255055,49,2,0.373647238,15800,14,0,3,0,0
0.481839934,63,0,1705,5400,7,0,1,0,0
0.115099631,43,0,0.34488689,7558,11,0,2,0,3
1.043402716,31,0,0.830449827,2600,13,0,2,0,0
0.153179576,43,0,0.262382995,10255,6,0,1,0,1
0.041909399,68,0,14,5400,5,0,0,0,0
0.943505649,38,2,0.299500076,6600,6,0,1,2,1
0.334428227,59,0,0.377220077,2589,3,0,1,0,0
0.030426371,53,0,484,5400,8,0,0,0,1
0.893106893,84,0,26,5400,1,0,0,0,0
0.11787906,74,0,0.283760084,2850,11,0,0,0,1
0.416318746,42,0,0.364230985,5350,8,0,0,0,2
0.21844451,63,0,3583,5400,9,0,2,0,0
0.379378048,49,0,0.454623369,10500,17,0,1,0,0
0.367185923,63,0,1447,5400,7,0,0,0,0
0.451686975,82,0,1.647058824,237,7,0,0,0,0
0.973764841,63,1,1.67862069,2174,7,0,1,0,0
0.132293385,55,0,0.164472911,17017,4,0,1,0,0
0.9999999,43,0,0.442755826,2960,6,3,1,0,3
0.073324246,41,0,1378,5400,11,0,1,1,0
0.046248386,63,0,0.411877228,11500,16,0,2,0,0
0.420257415,65,0,0.271120269,9220,9,1,1,0,0
0.01789811,57,0,0.191287308,6633,5,0,1,0,0
0.011076375,70,0,0.462475313,3037,5,0,1,0,0
0.9999999,36,0,0.476776154,6910,5,0,1,0,0
0.202720819,75,1,0.079856019,7500,5,0,1,0,0
0.00654092,50,0,0.284206628,5400,14,0,1,0,0
0.157140051,62,0,0.21108469,5466,10,0,2,0,0
0.117429706,40,0,0.068535227,5208,9,0,0,0,1
0.613135339,64,0,0.616547932,8000,7,0,2,0,1
0.127452644,66,0,1498,5400,10,0,2,0,1
0.007362967,28,0,0.520427512,5800,3,0,2,0,0
0.076610844,41,0,0.349094839,3700,4,0,1,0,2
0.136195505,38,0,0.291401563,5500,5,0,2,0,2
0.022042347,56,1,0.366705219,13833,12,0,1,0,1
0.80394079,42,0,0.226239817,6996,10,0,0,0,1
0.013525632,41,0,0.287271273,10000,9,0,2,0,0
0,66,0,0,1,18,0,0,1,0
0.019666071,42,0,4067,5400,6,0,2,0,0
0.074797008,74,0,55,5400,3,0,0,0,0
0.029189519,73,0,0.551935066,8500,12,0,3,0,1
0.058156245,45,0,0.293876774,10500,13,0,1,0,1
0.630262458,42,0,0.882008155,3923,8,0,1,0,3
0.504037472,47,0,0.375402733,9000,12,0,2,0,1
0.159228847,25,0,0.649208283,820,4,0,0,0,0
0.017094424,36,0,0.284671533,10000,8,0,2,0,2
0.164536513,65,1,0.295227726,5510,10,0,2,0,0
1.00419916,29,0,0.225606854,2100,9,0,0,0,2
0.677689981,57,0,0.054251435,3833,4,2,0,0,0
0,41,0,0,5000,5,0,0,0,0
0.031656115,67,0,0.00119952,2500,5,0,0,0,0
0.043699272,50,0,0.061978297,9583,3,0,0,0,0
0,48,0,0,11450,6,0,0,0,0
0.231949621,58,1,0.764596221,11800,20,0,3,0,1
0.024433016,50,0,0.270877341,14201,9,0,1,0,2
0,53,0,0.128430174,9000,5,0,0,1,3
0.205367063,69,0,107,5400,10,0,0,0,0
0.030533444,58,0,0.066457557,5100,8,0,0,0,1
0.038827367,32,0,0.256305385,4400,12,0,2,0,0
1.266121708,58,1,0.038653782,3000,4,3,0,1,0
0.149935484,34,0,0.473755965,4400,12,0,2,0,3
0.533798069,56,0,0.631403582,2400,7,0,1,0,0
0.183228871,56,0,1338,5400,9,0,1,0,0
0.028138641,41,0,0.005332741,9000,4,0,0,0,1
0.152210773,48,0,0.407320349,2977,9,0,0,0,0
0.616853406,57,0,0.798550455,5380,14,0,2,0,0
0,53,0,848,5400,11,0,1,0,0
0.011763338,66,0,0.108736408,8000,16,0,0,0,1
0.098120912,40,0,0.637744902,2500,9,0,1,0,1
0,50,0,0.087300403,6700,2,0,0,0,0
0.23591648,66,0,1.402107823,7400,14,0,3,0,0
0.714172354,29,0,436.5,1,5,0,0,0,2
0.029934938,32,0,0.126312281,6000,8,0,0,0,0
0.656158099,66,0,1249,5400,2,0,1,0,0
0.006428189,30,0,0.468850541,6837,5,0,2,0,0
0.960053262,23,0,21,5400,1,0,0,0,0
0,52,0,0.41443006,6333,4,0,1,0,1
0.055954467,59,0,1.333777482,1500,17,0,2,0,0
0.085932831,33,0,0.349627819,9000,14,0,2,0,2
0,71,0,1046,5400,13,0,1,0,0
0.036121111,49,0,67,0,12,0,0,1,0
0.9999999,71,0,869,5400,1,4,0,0,0
0.859067114,42,0,0.117983145,7000,8,0,0,0,0
1.055962692,38,1,0.364059718,7300,6,0,1,0,0
0.714491905,62,5,0.538161994,7703,15,0,3,1,0
0.03710089,29,0,3185,5400,6,0,1,0,0
0.507854696,49,1,0.20940504,11546,8,0,1,0,2
0.987279092,62,0,0.439005809,10500,15,0,2,0,0
0.542753856,46,0,0.383846254,7700,8,0,1,0,3
0.382042618,39,0,825,5400,5,0,0,0,2
0.131268174,79,0,0.343137255,8363,5,0,2,0,0
0.001070849,64,0,6,5400,10,0,0,0,0
0.728846515,38,0,0.688623761,5950,16,0,2,0,2
0.028498127,64,0,0.187293285,13000,12,0,1,0,1
0.457242324,44,0,0.275140788,8700,5,0,1,0,1
0.370063679,46,0,0.348739029,9000,8,0,2,0,2
0.223315201,53,0,2281,5400,2,0,1,0,1
0.507819313,63,0,1596,5400,6,0,1,0,0
0.035057999,59,1,0.522657636,6200,8,0,1,0,0
0.907079056,69,0,204,5400,3,0,0,0,0
0.130666733,46,0,0.252138955,9700,18,0,2,0,2
0.096,71,0,29,5400,4,0,0,0,0
0.334592313,40,0,0.146706587,5343,5,0,0,0,0
0.012384488,61,0,14,5400,7,0,0,0,0
0.829328307,76,0,0.324168429,5200,5,0,0,0,1
0,71,0,0.184589461,19583,8,0,2,0,0
0.597803975,46,0,0.351187531,8083,13,0,2,0,2
0.9999999,57,0,0.020638504,3100,8,0,0,0,0
0.763328603,58,0,0.636421589,4705,15,0,2,0,0
0.106346757,69,0,1954,5400,6,0,1,0,0
0.200309171,50,0,0.507131304,6800,11,0,2,0,0
1.027638894,54,4,1.055991041,6250,17,1,2,0,0
0.458616553,35,0,0.013746563,4000,2,1,0,0,3
0.041073061,88,0,2.049475262,3334,7,0,1,0,0
0.100328556,53,0,0.272048948,6700,10,0,1,0,0
0.025030468,84,0,0.005519558,4166,5,0,0,0,0
0.188466885,69,0,0.180092538,8428,3,0,1,0,0
0.393334632,66,0,5315,5400,18,0,2,1,0
0.026846427,72,0,0.26563598,4268,12,0,2,0,0
0.785894947,39,1,0.182954261,4000,4,0,0,0,0
0.626994093,44,1,416,5400,10,0,0,0,0
0.104669794,53,0,522,5400,6,0,0,0,0
0.256268593,57,0,0.26140945,6200,6,0,1,0,0
0.321796977,43,0,0.278641208,4503,7,0,1,0,2
0.850310727,34,1,0.037211422,6583,11,0,0,0,0
0.034915948,71,0,1839,5400,7,0,1,0,0
0.9999999,52,0,0.492125656,12000,7,0,3,0,0
0.721943202,57,0,0.303780965,2300,9,0,0,0,0
0.03131727,40,0,0.532405455,7112,10,2,3,0,0
0.9999999,55,0,0.64583854,4000,7,0,1,0,2
0.9999999,42,0,0.403435232,9780,8,0,3,0,3
381,60,0,5186,5400,7,0,3,0,0
0.237594957,55,0,0.151469252,3300,7,0,0,0,0
0.559215406,61,0,0.548273432,5675,11,1,1,0,1
0,30,0,0,5716,4,0,0,0,0
0.244214582,36,1,0.25902295,10500,15,0,2,0,0
0.0072671,71,0,2375,5400,15,0,2,0,0
0.024449389,30,0,0.002223756,13040,2,0,0,0,2
0.027932283,50,0,0.769376457,6863,8,0,3,0,0
0.094905256,53,0,70,5400,5,0,0,0,0
0.646423923,43,1,0.943647949,5021,17,0,1,0,0
0.008483259,47,0,0.003997716,1750,8,0,0,0,0
0.283393051,83,0,990,5400,7,0,1,0,0
0.415944001,41,2,0.349738918,9000,17,0,2,0,0
0.016107327,35,0,0.004679855,4700,5,0,0,0,0
0.030731285,62,2,0.307046367,8216,11,0,2,0,1
0.452811303,39,0,0.460723882,6326,14,0,2,0,1
0.128902147,46,0,515,5400,2,0,0,0,0
0.044426456,47,0,13.5,1,2,0,0,0,1
0.218476568,48,0,0.14143463,5422,6,0,0,0,3
0.9999999,33,1,0.184670925,3600,3,1,0,1,0
0.105476673,58,0,1307,5400,7,1,1,0,0
0.78807947,45,2,0.047338569,4583,2,2,0,1,3
0.025430726,42,0,0.004999375,8000,8,0,0,0,0
0.087409956,32,0,0.225993884,3269,8,0,0,0,0
0.003039878,70,0,80,5400,6,0,0,0,0
0.116696589,31,0,0.652042775,3646,10,0,2,0,0
0.534306402,40,0,0.353733459,4231,8,0,1,0,0
1.063670412,28,0,0.195876289,1842,6,0,0,2,2
0.264296793,59,0,2249,5400,20,0,1,0,0
0.416424487,49,0,0.259585167,17500,11,0,1,0,0
0.12972788,47,0,0.435282141,6875,17,0,1,0,2
0.102314751,28,1,0.085351788,2600,3,0,0,0,0
0.9999999,58,1,309,5400,5,0,0,0,0
0.9999999,35,0,0.471498371,3683,5,0,1,0,0
0.612051726,51,3,0.918170547,7258,9,2,2,1,1
0.9999999,38,1,0.571165483,3800,3,0,2,1,2
0.99331132,41,0,0.502440186,8400,13,0,2,0,3
1.25748503,26,0,0.129805014,1794,1,2,0,1,0
0.048758987,31,0,0.030748078,16000,5,0,0,0,0
0.093015126,42,0,0.102500998,15033,10,0,1,0,1
0.448189763,22,0,10,5400,1,0,0,0,0
0.41667772,42,0,0.467435504,15000,10,0,2,0,0
0.359282396,64,0,0.467114513,6400,9,0,2,0,0
0.073487327,63,0,0.216436495,8833,13,0,1,0,1
0.9999999,68,0,0.303575714,8333,5,0,2,0,0
0,64,0,0.050280926,10500,8,0,1,0,0
0,35,0,0,0,2,1,0,0,0
0.043590058,54,0,0.590704648,2000,7,0,1,0,1
0.035461159,61,0,0.130791951,10833,7,0,1,0,0
0.874054587,62,6,0.03234792,11128,15,2,0,6,1
0.535233314,50,0,0.281110327,4250,6,0,2,0,1
0.021459977,38,0,1.149528706,2333,10,0,2,0,1
0.169741513,38,0,0.234117892,4800,6,0,0,0,2
0.893510815,54,1,0.05426945,5269,6,1,0,0,0
0.007913384,58,0,0.001627781,3685,3,0,0,0,2
0.535393169,45,0,0.447459165,11019,14,0,1,0,3
0.9999999,81,0,0,5400,1,0,0,0,0
0.2326304,45,0,0.612846788,4000,11,0,2,0,0
0.566884231,53,0,0.405508197,15249,9,0,2,0,3
0.124943804,70,1,1004,5400,11,0,0,0,0
0.066116091,56,0,994,5400,5,0,1,0,0
0.9999999,33,0,0.025751073,1630,1,0,0,0,0
0.064763484,78,0,0.763328351,2006,9,0,1,0,0
0.9999999,55,0,0.252071888,10738,4,0,2,0,0
0.322258079,77,1,0.072377693,9933,8,0,2,0,1
0.092697683,44,0,0.692600653,1837,10,0,2,0,0
0.089451142,68,0,0.479012603,9600,12,0,3,0,0
0.010258582,89,0,0.002639789,4166,8,0,0,0,0
0.144553193,81,0,0.162640354,8816,18,0,1,0,0
0.990298037,39,0,0.2569992,8750,4,0,0,0,3
0.646829097,56,0,1.143644506,2902,11,0,1,0,0
0.103368713,26,0,25,5400,3,0,0,0,0
0,64,0,1183,5400,5,0,1,0,0
0.067586655,50,0,0.507145195,9166,10,0,2,0,0
0.163753623,56,1,4126,5400,14,0,2,0,0
0.040244916,54,0,0.254095795,9582,7,0,1,0,0
0.521652181,41,0,0.353445198,2800,5,0,1,0,1
0.607205622,63,0,4627,5400,15,0,1,0,0
0.126181463,35,0,0.574211741,3900,18,0,2,0,3
0.012302657,68,0,0.020947393,4200,6,0,0,0,1
0.012145749,74,0,0.002998501,2000,6,0,0,0,0
0.375676047,46,0,0.35548744,13375,9,0,2,0,1
0.112916884,58,0,0.272864625,9927,10,0,2,0,1
0.058943232,42,0,0.009425878,3500,4,0,0,0,2
0.514714277,59,0,0.582104474,4000,8,0,1,0,1
0.11321622,50,1,1.092453773,2000,16,0,1,0,3
0.005199307,85,0,1,5400,3,0,0,0,0
0.022439551,78,0,0.005499083,6000,3,0,0,0,0
0.031294642,56,0,4413,5400,10,0,2,0,1
0.892222077,36,0,0.377007935,5166,5,0,1,0,2
0.818561949,40,0,0.386957274,5780,2,0,1,0,0
0.113797155,57,0,0.169338581,31250,5,0,2,0,0
0.015271802,68,0,0.12290366,8168,6,0,0,0,0
0.031799091,83,0,0.009272267,3558,5,0,0,0,0
0.9999999,29,0,0,2700,3,0,0,0,0
0.036211297,33,0,0.319868214,6980,8,0,2,0,0
0.598764908,47,1,0.347388781,7754,10,0,1,0,2
0.047544431,52,0,0.370543152,3000,4,0,1,0,1
0.283508417,30,1,665,5400,2,0,0,1,0
0.830564784,53,0,1053,5400,6,6,0,0,0
0.497635623,72,3,0.347034645,5108,14,0,1,1,0
0.296770323,25,0,0.072322127,2557,5,0,0,0,0
0.006913674,84,0,0.002666074,4500,4,0,0,0,0
0.06148754,62,0,0.393968483,12500,7,0,2,0,0
0.063592646,79,0,0.100079428,3776,8,0,0,0,0
0.075792421,57,0,2620,5400,4,0,1,0,0
0.006622078,41,0,0.477545423,5833,6,0,3,0,0
0.9999999,40,0,0,5400,0,0,0,0,0
0.970555723,56,0,1.736318408,2411,8,0,3,0,1
0.145739513,63,0,0.18519357,4416,10,0,1,0,0
0.006793386,52,0,0.00139986,10000,5,0,0,0,2
0.011853369,53,0,39,5400,4,0,0,0,0
0,56,0,0.733152828,3323,12,0,1,0,1
0.425931385,49,0,0.512521968,4551,9,0,2,0,2
0,48,1,0.371157211,4000,6,0,1,1,0
0.928672986,46,0,0.134506041,5627,9,0,0,0,0
0.12417172,65,0,0.094710053,5500,7,0,1,0,0
0.038886347,26,0,0.485676216,1500,5,0,0,0,0
0.288427893,64,0,0.408212238,7500,6,0,1,0,1
0.412842882,56,0,4422,5400,16,0,3,0,0
0.008473858,24,0,0.001175779,1700,3,0,0,0,0
0.09197707,71,0,0.347706537,8000,12,0,1,0,0
0.042276016,61,0,0.403798101,2000,10,0,1,0,0
0,36,0,0,2000,4,0,0,0,0
0.03815189,29,0,0.341914521,4000,10,0,1,0,0
0.146563373,57,0,443,5400,3,0,0,0,0
0.16536001,71,0,0.349833333,5999,11,0,2,0,0
0.160893145,53,0,0.378468461,12000,14,0,3,0,0
0.101106617,62,0,0.079402423,8500,5,0,0,0,0
0.648705819,41,1,0.338331411,2600,4,0,0,0,0
0.007351153,64,1,103,5400,12,0,0,0,0
0.239253582,24,1,0.06620862,1600,2,0,0,0,0
0.861751152,33,1,0.219152855,3800,6,0,0,0,0
0.50509898,50,2,0.695345557,2835,5,1,2,1,0
0.276138013,57,0,0.289089111,9100,10,0,3,0,2
0.9999999,62,1,1323,5400,6,0,2,0,0
0.9999999,27,0,0.091468101,1300,1,0,0,0,0
0.48514179,50,0,0.449306046,4250,8,0,0,0,0
0.029859118,73,0,0.112403977,8851,9,0,0,0,0
0.692609782,28,3,0.024876911,3858,3,0,0,1,0
0.794220578,69,0,0.737511353,1100,8,0,0,0,0
0.9999999,40,0,0.024168236,3185,1,3,0,0,2
0.9999999,25,0,0.198769704,2600,2,0,0,0,0
0.100899957,33,0,0.475625158,3958,4,0,2,0,0
0.001070304,48,0,3295,5400,4,0,1,0,0
0.099203504,43,0,0.267777181,11165,8,0,1,0,1
0.045186088,53,0,60,5400,8,0,0,0,1
1.017137961,49,4,0.723868388,5500,6,3,1,2,0
0.9999999,85,0,0.382130763,3838,3,0,1,0,0
0.9999999,25,0,291,5400,1,0,0,0,0
0,46,0,0.168207948,4000,6,0,0,0,0
0.019008544,70,0,0.330303581,5500,11,0,1,0,0
0.9999999,28,1,0.102414045,4100,3,0,0,0,0
0,39,2,0.118176365,5000,3,0,0,0,2
0.00389987,61,0,2254,5400,7,0,1,0,0
0.065048617,45,0,0.245786706,7416,7,0,2,0,2
0.87064117,53,0,1238,5400,4,1,0,1,0
0.631410541,48,1,0.29130626,6820,4,1,1,0,2
0.00019998,38,0,0.387373926,2676,5,0,1,0,1
0.524067318,33,2,0.45423341,3495,6,0,1,0,3
0.020704258,39,0,1403,0,3,0,1,0,0
0.003545999,43,0,0.113953132,6528,10,0,0,0,2
0.034624653,64,0,0.545634528,5050,13,0,1,0,0
0.364933092,56,0,0.173913043,2000,7,0,0,0,1
0.000918274,25,0,0.199371608,3500,4,0,0,0,0
0.010840032,76,0,0.0029994,5000,7,0,0,0,0
0.243787549,45,2,2073.5,1,14,0,2,0,3
0.023839046,32,0,0.003616252,4700,2,0,0,0,1
0.479262892,39,0,0.274680785,3210,7,0,0,0,1
0.479517677,52,0,0.481413593,13638,10,0,3,0,0
0.383919662,62,0,0.322179147,4900,10,0,0,0,0
0.660955971,66,3,0.203015428,2851,7,0,0,1,0
0.9999999,61,1,0.147548566,4323,3,0,1,0,1
0.042131424,69,0,0.044282728,12916,8,0,0,0,0
0.02090215,63,0,3655,5400,10,0,2,0,0
0.014811041,39,0,0.083177819,3750,10,0,0,0,1
0.006891076,87,0,0.005994006,1000,10,0,0,0,0
0.687312687,26,2,0.418562874,1669,4,0,0,0,0
0.257581561,42,0,0.165413534,6250,4,0,0,0,0
0.260631916,44,0,0.100580862,3270,6,0,0,0,0
0.464123382,43,1,0.414117177,5000,13,0,2,0,3
0.147318544,49,1,0.484667627,4858,8,0,1,0,0
0.099961153,66,0,1566,5400,12,0,1,0,0
0.9999999,46,0,515,5400,1,1,1,0,0
0.218111204,60,0,0.39551738,7450,21,0,2,0,0
0.392535821,36,2,1425,5400,11,0,1,1,0
0.000879386,37,0,0.400859914,10000,11,0,2,0,3
0.011114361,40,4,0.768648931,7667,9,0,2,0,1
0.069808314,44,0,0.711308266,7100,13,0,3,0,2
0.270057665,74,1,0.524914005,10174,10,0,2,0,0
0.039153815,78,0,49,5400,10,0,0,0,0
0.030629032,59,0,0.16322105,6916,10,0,1,0,0
0.535636781,28,0,0.580756807,4333,12,0,1,0,0
0.068551075,49,0,0.465804067,5950,17,0,2,0,2
0.454523551,45,0,0.337523211,7000,16,0,1,0,1
0.429871057,48,4,0.393672199,5783,8,0,1,0,1
0.481037924,24,0,0.013972056,500,1,0,0,0,0
0.575240261,48,0,0.367067468,5987,7,0,1,0,1
0.011729981,64,0,0.368877041,3000,8,0,0,0,0
0.616248239,68,0,0.628865979,3200,11,0,1,0,0
0.288780526,47,2,2930.5,1,12,0,2,0,1
0.583841616,47,0,0.405999259,8100,7,0,3,0,0
0.001705958,54,0,0.153808146,14166,8,0,1,0,1
0.03999883,63,0,525,5400,6,0,1,0,0
0.997152506,59,2,2313,5400,12,1,0,0,2
0.193256357,61,0,0.387365328,4083,9,0,0,0,1
0.192736049,61,0,0.29949604,6944,19,0,1,0,0
0.166166767,55,0,0.535011355,5283,9,0,1,0,0
0.062416953,45,0,0.119709794,4961,5,0,1,0,0
0.145692605,50,0,3083,5400,11,0,1,0,0
0.696960566,32,0,0.31579757,6500,11,0,1,0,2
0.9543957,45,2,0.4842141,8836,10,0,1,0,1
0.9999999,23,0,0.001218027,820,1,0,0,0,0
0.045647869,59,0,0.102655261,9000,11,0,1,0,1
0.06589688,50,1,0.223569696,7008,8,0,1,0,2
0.04909509,49,0,0.372816594,1831,3,0,1,0,0
0.138424497,44,0,3607,5400,15,0,2,0,0
0.053776284,63,0,0.229560871,2800,4,0,1,0,0
0.145734987,40,0,0.132527443,22500,8,0,2,0,1
0.005387221,54,0,2898,5400,7,0,1,0,0
0.239959329,39,0,0.086294416,6500,7,0,0,0,2
0.015849801,68,0,0.158384162,10000,8,0,1,0,1
0.914618073,57,0,0.109633028,4359,2,0,0,0,0
0.053511325,52,0,0.107577848,16666,5,0,1,0,1
0.140809865,29,0,0.165102154,7243,3,0,1,0,0
0.790818215,53,3,0.554016164,6062,8,1,1,3,1
0,69,0,0.171666387,17900,4,0,1,0,0
0.453427686,60,1,0.449644226,7307,17,0,1,0,0
0.769007248,70,0,0.556475125,10632,16,0,3,0,0
0.073848154,69,0,0.161538462,2989,6,0,0,0,0
0.207633121,27,0,0.374694031,5310,8,0,1,0,1
0.058770728,83,0,0.26949844,4166,11,0,1,0,0
0.9999999,27,0,0.470725995,1280,3,2,0,1,0
0.785607196,49,0,0.171580391,5833,6,0,1,0,3
0.682171849,31,0,0.353425046,7050,9,0,1,0,0
0.630672926,27,0,0.164959378,2830,7,0,0,0,0
0.309771259,47,0,0.903594382,4200,6,0,2,0,0
0.018960238,56,0,1303,5400,6,0,1,0,0
0.539401317,65,0,0.377253064,11095,5,0,2,0,0
0.050814547,69,0,0.017107309,4500,5,0,0,0,0
